host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:35:59.003,1774647359003.700,3487630,32752,32296,-18007,1,1
2026-03-27 21:35:59.004,1774647359004.400,3487640,32752,32294,-18007,1,1
2026-03-27 21:35:59.004,1774647359004.500,3487649,32752,32294,-18007,1,1
2026-03-27 21:35:59.034,1774647359034.000,3487658,32752,32292,-18005,1,1
2026-03-27 21:35:59.035,1774647359035.100,3487668,32752,32292,-18012,1,1
2026-03-27 21:35:59.035,1774647359035.200,3487678,32752,32295,-18000,1,1
2026-03-27 21:35:59.063,1774647359063.600,3487686,32752,32294,-18005,1,1
2026-03-27 21:35:59.064,1774647359064.500,3487696,32752,32291,-18005,1,1
2026-03-27 21:35:59.064,1774647359064.500,3487706,32752,32293,-18003,1,1
2026-03-27 21:35:59.093,1774647359093.900,3487716,32752,32293,-18006,1,1
2026-03-27 21:35:59.094,1774647359094.800,3487725,32752,32294,-18012,1,1
2026-03-27 21:35:59.095,1774647359095.000,3487734,32752,32294,-18012,1,1
2026-03-27 21:35:59.123,1774647359123.500,3487745,32752,32295,-18012,1,1
2026-03-27 21:35:59.124,1774647359124.400,3487755,32752,32295,-18011,1,1
2026-03-27 21:35:59.124,1774647359124.400,3487763,32752,32293,-18005,1,1
2026-03-27 21:35:59.153,1774647359153.900,3487773,32752,32288,-18008,1,1
2026-03-27 21:35:59.154,1774647359154.700,3487783,32752,32292,-18008,1,1
2026-03-27 21:35:59.154,1774647359154.800,3487791,32752,32296,-18011,1,1
2026-03-27 21:35:59.154,1774647359154.900,3487801,32752,32296,-18014,1,1
2026-03-27 21:35:59.183,1774647359183.600,3487811,32752,32293,-18010,1,1
2026-03-27 21:35:59.184,1774647359184.500,3487821,32752,32291,-18011,1,1
2026-03-27 21:35:59.184,1774647359184.500,3487829,32752,32289,-18009,1,1
2026-03-27 21:35:59.214,1774647359214.500,3487839,32752,32287,-18012,1,1
2026-03-27 21:35:59.215,1774647359215.200,3487849,32752,32293,-18017,1,1
2026-03-27 21:35:59.215,1774647359215.400,3487859,32752,32292,-18012,1,1
